country,name,generation,emission,fuel,sigma,generation_el,generation_heat,emissions_heat,emissions_el,emission_factor
GR,Manual Match,MEGALOPOLI IV,ΑΗΣ ΜΕΓΑΛΟΠΟΛΗΣ ΜΟΝΑΔΑ 4 κωδ 1-40,lignite,0.0,425437.0,0.0,0.0,642445.0,1510.0825739181125
GR,Manual Match,MEGALOPOLI V_2GTST,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ - ΜΟΝΑΔΑ V,gas,0.0,2800924.0,0.0,0.0,1094116.0,390.6268074392593
GR,Manual Match,MELITI,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΛΙΤΗΣ,lignite,0.0,286908.0,0.0,0.0,387751.0,1351.4820081698663
GR,korinthos,KORINTHOS_POWER,KORINTHOS POWER SA,gas,0.0,1037039.0,0.0,0.0,408128.0,393.55125506369575
GR,protergia,PROTERGIA_CC,PROTERGIA S.A.,gas,0.0,1534279.0,0.0,0.0,601382.0,391.963912691238
HU,Manual Match,CSP_GT1|CSP_GT2|CSP_ST,Alpiq Csepel II. Erőmű,gas,0.0,455456.01999999955,252178.66582806356,49162.73138835469,202953.26861164533,445.6045363318406
HU,Manual Match,DG2_gép14|DG2_gép15|DG3_gép7|DG3_gép8,Dunamenti Erőmű Zrt.,gas,0.0,1028827.9025000038,0.0,0.0,393996.0,382.9561766769817
HU,Manual Match,GÖNYÜ_gép1,Gönyűi Kombinált Ciklusú Erőmű,gas,0.0,2325016.404999881,0.0,0.0,836070.0,359.59746271125465
HU,Manual Match,KF_GT,BERT Rt. Kelenföldi Komb.Cikl. Gázt.Hoszolg. Eromu,gas,0.0,245846.3800000016,626409.5885378354,112255.61580333857,100701.38419666143,409.6110107322336
HU,Manual Match,KI_GTST,BERT Rt. Kispesti Komb. Cikl. Gázt. Hoszolg. Eromu,gas,0.0,333628.1800000024,499970.77740011,76920.01438510497,117321.98561489503,351.65490401588437
HU,Manual Match,Litér_GT,Litéri Gázturbinás Erőmű,oil,0.0,4171.107500001547,0.0,0.0,2886.0,691.9025702403809
HU,Manual Match,MÁ2_gép3|MÁ2_gép4|MÁ2_gép5,MVM Mátra Energia ZRt. Visontai Erőmű,lignite,0.41966555041000536,2399953.1525000012,51252.088251617846,27446.94512726029,2937698.0548727396,1224.0647496858746
IE,Manual Match,Dublin Bay Gen,Dublin Bay Power Plant,gas,0.0,1521667.5500000017,0.0,0.0,751883.0,494.1177854518874
IE,Manual Match,Huntstown CCGT Unit 2,CCGT HPC2 (Huntstown Power Station Phase II),gas,0.0,1232467.4300000002,0.0,0.0,621809.0,504.5236773518631
IE,Manual Match,Sealrock 3|Sealrock 4,Aughinish Alumina,gas,1.0,898557.5199999952,3881138.848911369,663968.7765703747,351363.2234296253,391.03030758634924
IE,aghada,Aghada Unit 2|Aghada CT1|Aghada CT2|Aghada CT4,Aghada CCGT,gas,0.0,1818461.6699999978,0.0,0.0,793055.0,436.1131241221053
IE,cushaling,Cushaling Unit 1|Cushaling Unit 2,Cushaling Power Limited,gas,0.0,1666.57,0.0,0.0,1364.0,818.4474699532573
IE,huntstown,Huntstown CCGT Unit 1,Huntstown Power Station,gas,0.0,1283189.079999997,0.0,0.0,662549.0,516.3299862246346
IE,island,Great Island Unit 4,Great Island Generating Station,gas,0.0,1513638.9799999946,0.0,0.0,728695.0,481.41928797314836
IE,moneypoint,Moneypoint Unit 1|Moneypoint Unit 2|Moneypoint Unit 3,ESB Moneypoint Generating Station,coal,0.0,1120150.6400000001,0.0,0.0,1387505.0,1238.677147923604
IE,poolbeg,Poolbeg A|Poolbeg B,ESB Poolbeg Generating Station,gas,0.0,714413.2300000001,0.0,0.0,373387.0,522.6484957452425
IE,rhode,Rhode Unit 1|Rhode Unit 2,Rhode Generating Station,oil,0.0,4171.479999999999,0.0,0.0,4131.0,990.2960100491915
IE,tawnaghmore,Tawnaghmore Unit 1|Tawnaghmore Unit 3,Tawnaghmore Generating Station,oil,0.0,2291.8700000000003,0.0,0.0,2075.0,905.3742140697333
IE,tynagh,Tynagh Generator Unit,Tynagh 400MW CCPP,gas,0.0,930729.1500000013,0.0,0.0,462082.0,496.47311465424644
IE,whitegate,Whitegate Unit 1,Whitegate Power Station,gas,0.0,1655384.6600000006,0.0,0.0,802157.0,484.57438285069026
IT,Manual Match,UP_AZOTATI_5,MARGHERA AZOTATI,gas,0.0,82720.0,0.0,0.0,40868.0,494.0522243713733
IT,Manual Match,UP_BRNDSSUDCE_1|UP_BRNDSSUDCE_3|UP_BRNDSSUDCE_4,CENTRALE TERMOELETTRICA DI BRINDISI SUD,coal,0.0,3301866.0,0.0,0.0,3253144.0,985.2441013657126
IT,Manual Match,UP_BUSSI_1,BUSSI SUL TIRINO,gas,0.0,74476.0,0.0,0.0,35587.0,477.83178473602237
IT,Manual Match,UP_CCGTPRILIA_1,Centrale a ciclo combinato di Aprilia,gas,0.0,1119315.0,0.0,0.0,436979.0,390.39859199599755
IT,Manual Match,UP_CETSERVOLA_1,GEFS - CENTRALE ELETTRICA DI TRIESTE,gas,0.0,97764.0,0.0,0.0,46640.0,477.0672231087108
IT,Manual Match,UP_CHIVASSO_1|UP_CHIVASSO_2,CENTRALE TERMOELETTRICA DI CHIVASSO,gas,0.0,1368707.0,0.0,0.0,513299.0,375.0247496359703
IT,Manual Match,UP_CNTRLDSCND_1|UP_CNTRLDSCND_2,CENTRALE TURBOGAS A CICLO COMBINATO DI SCANDALE,gas,0.0,1296090.0,0.0,0.0,486892.0,375.66218395327485
IT,Manual Match,UP_CNTRLDTRNL_1,Centrale a ciclo combinato di Turano Lodigiano,gas,0.0,1241066.0,0.0,0.0,474171.0,382.06751292840187
IT,Manual Match,UP_CNTRLDTVRL_1,Centrale di Teverola,gas,0.0,638294.0,0.0,0.0,256910.0,402.49477513496913
IT,Manual Match,UP_CNTRLFLVCR_7,Presenzano,gas,0.0,749250.0,0.0,0.0,301093.0,401.8591925258592
IT,Manual Match,UP_CTE_DEL_M_2,CENTRALE TERMOELETTRICA DI PONTI SUL MINCIO,gas,0.0,236608.0,0.0,0.0,91581.0,387.05791858263456
IT,Manual Match,UP_CTNUCENORD_2|UP_CTNUCENORD_3,ERG Power,gas,0.0,1719937.0,0.0,0.0,882512.0,513.1071661345735
IT,Manual Match,UP_CTTAMARETE_1,Cte Tamarete,gas,0.0,33957.0,0.0,0.0,16608.0,489.0891421503666
IT,Manual Match,UP_FIUMESANT_3|UP_FIUMESANT_4,Centrale termoelettrica di fiumesanto,coal,0.0,2427443.0,0.0,0.0,2276654.0,937.8815486089684
IT,Manual Match,UP_LA_CASELL_1|UP_LA_CASELL_2|UP_LA_CASELL_3|UP_LA_CASELL_4,CENTRALE TERMOELETTRICA DI LA CASELLA,gas,0.0,2564666.0,0.0,0.0,1042494.0,406.483339351011
IT,Manual Match,UP_LEVANTE_3|UP_LEVANTE_5,MARGHERA LEVANTE,gas,0.0,2162647.0,0.0,0.0,753219.0,348.2856887878604
IT,Manual Match,UP_MONCALIERI_3|UP_MONCALRPW_2,Centrale Termoelettrica di Moncalieri,gas,0.0,2841259.0,1285742.4359422612,195973.18828690113,989863.8117130989,348.38915132802003
IT,Manual Match,UP_MONFALCO_1|UP_MONFALCO_2,Centrale Termoelettrica di Monfalcone,coal,0.0,312460.0,0.0,0.0,305627.0,978.1316008449081
IT,Manual Match,UP_NAPOLIL_4,Centrale Termoelettrica Napoli,gas,0.0,600146.0,0.0,0.0,243867.0,406.3461224435387
IT,Manual Match,UP_NCTLVRNFRR_1,Centrale Termoelettrica di Livorno Ferraris,gas,0.0,3272794.0,0.0,0.0,1226922.0,374.8851898408516
IT,Manual Match,UP_NPWRBRNDSI_8|UP_NPWRBRNDSI_9|UP_NPWRBRNDSI_10,EniPower S.p.A. - Stabilimento di Brindisi,gas,0.0,5917347.0,0.0,0.0,2297327.0,388.2359780489466
IT,Manual Match,UP_NPWRFRRRRB_8|UP_NPWRFRRRRB_9|UP_NPWRFRRRRB_10,EniPower S.p.A.- Stabilimento di Ferrera Erbognone,gas,0.0,4528257.0,0.0,0.0,2206441.0,487.2605508035432
IT,Manual Match,UP_NPWRMNTOVA_2|UP_NPWRMNTOVA_3,EniPower Mantova,gas,0.03684255972147836,4320200.0,176736.6868837515,32434.478948610686,1812199.5210513894,419.47120990958507
IT,Manual Match,UP_NPWRRVENNA_9|UP_NPWRRVENNA_10|UP_NPWRRVENNA_11,EniPower S.p.A. - Stabilimento di Ravenna,gas,0.8967385666532925,4348451.0,88695.58447467361,15947.080583124907,1787045.919416875,410.96149397035293
IT,Manual Match,UP_NRGAMOLISE_1,Centrale a ciclo combinato di Termoli,gas,0.0,440010.0,0.0,0.0,174341.0,396.2205404422627
IT,Manual Match,UP_PIETRAFIT_5,CENTRALE TERMOELETTRICA DI PIETRAFITTA,gas,0.0,494935.0,0.0,0.0,206253.0,416.72744905896735
IT,Manual Match,UP_PORTO_COR_3|UP_PORTO_COR_4,CENTRALE TERMOELETTRICA DI PORTO CORSINI,gas,0.0,2213672.0,0.0,0.0,872178.0,393.9960391602731
IT,Manual Match,UP_PRIOLO_C_1|UP_PRIOLO_C_2,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,gas,0.0,701525.0,0.0,0.0,302513.0,431.2219806849364
IT,Manual Match,UP_RATINO_1,Centrale Termoelettrica di San Severo,gas,0.0,1828629.0,0.0,0.0,684417.0,374.278762942073
IT,Manual Match,UP_S.F._DEL_1|UP_S.F._DEL_2|UP_S.F._DEL_5|UP_S.F._DEL_6,CENTRALE TERMOELETTRICA DI SAN FILIPPO DEL MELA,oil,0.0,1220231.0,0.0,0.0,1050290.0,860.7304682474056
IT,Manual Match,UP_SBARBARA_3,CENTRALE TERMOELETTRICA DI SANTA BARBARA,gas,0.0,1868151.0,0.0,0.0,725552.0,388.379740181602
IT,Manual Match,UP_SCTNPWPFRR_2|UP_SCTNPWPFRR_3,Società EniPower - Stabilimento di Ferrara,gas,0.0,2581725.0,40418.964216158136,7305.265390305738,1066553.7346096942,413.1167086384856
IT,Manual Match,UP_SMRICRICHI_1,Simeri Crichi,gas,0.0,4030038.0,0.0,0.0,1497053.0,371.4736684865006
IT,Manual Match,UP_SPARANISE_1|UP_SPARANISE_2,Calenia Energia,gas,0.0,1294327.0,0.0,0.0,522624.0,403.7804975095165
IT,Manual Match,UP_SRGNPGLCNT_1,Centrale a ciclo combinato di Modugno,gas,0.0,489099.0,0.0,0.0,191009.0,390.5323871036334
IT,Manual Match,UP_TAVAZZANO_5|UP_TAVAZZANO_C_6,Centrale di Tavazzano e Montanaso,gas,0.0,3328620.0,0.0,0.0,1252900.0,376.40223275711855
IT,Manual Match,UP_TERMINI_I_4|UP_TERMINI_I_5|UP_TERMINI_I_6|UP_TERMINI_I_42,CENTRALE TERMOELETTRICA DI TERMINI IMERESE,gas,0.0,3164470.0,0.0,0.0,1299505.0,410.6548647956846
IT,Manual Match,UP_TORINONORD_1,Centrale termoelettrica Torino Nord,gas,0.0,1509104.0,1041276.3929819202,151835.30669232164,502976.69330767833,333.29491758532106
IT,Manual Match,UP_TORREVALN_2|UP_TORREVALN_3|UP_TORREVALN_4,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,coal,0.0,3273682.0,0.0,0.0,3339651.0,1020.1513158578017
IT,Manual Match,UP_TRRVLDLIGA_5|UP_TRRVLDLIGA_6,Centrale Termoelettrica Torrevaldaliga,gas,0.0,416901.0,0.0,0.0,187297.0,449.26013609945767
IT,Manual Match,UP_VADOTERM_5,Centrale Termoelettrica Vado Ligure,gas,0.0,872918.0,0.0,0.0,348269.0,398.97103737120784
IT,altomonte,UP_ALTOMONTE_1,Altomonte,gas,0.0,2552964.0,0.0,0.0,986324.0,386.3446566422402
IT,candela,UP_CANDELA_1,Candela,gas,0.0,1035542.0,31959.181008125037,5242.363199675038,388258.63680032495,374.93277607313365
IT,cassano,UP_CASSANO_2,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,gas,0.0,1197278.0,20052.819456078458,3369.1309900941565,459789.86900990584,384.0293307067413
IT,fusina,UP_FUSINA_T_3|UP_FUSINA_T_4,CENTRALE TERMOELETTRICA DI FUSINA,coal,0.0,1617395.0,0.0,0.0,1664829.0,1029.3274061067334
IT,gissi,UP_GISSI_1|UP_GISSI_2,CENTRALE DI GISSI,gas,0.0,1198921.0,0.0,0.0,451843.0,376.87470650693416
IT,larino,UP_LARINO_TG_1|UP_LARINO_TG_2,CENTRALE TERMOELETTRICA DI LARINO,gas,0.0,2045.0,0.0,0.0,1558.0,761.8581907090464
IT,leini,UP_LEINI_1,Centrale Termoelettrica Leinì,gas,0.0,2307211.0,62062.512138704355,10147.314583065272,862245.6854169348,373.7177420777444
IT,ostiglia,UP_OSTIGLIA_12|UP_OSTIGLIA_3,Centrale Termoelettrica di Ostiglia,gas,0.0,2590119.0,0.0,0.0,998588.0,385.5374984701475
IT,piacenza,UP_PIACENZA_4,CENTRALE TERMOELETTRICA DI PIACENZA LEVANTE,gas,0.0,1015617.0,8459.783208033099,1437.6151833034241,394489.3848166966,388.4233769390396
IT,rizziconi,UP_RIZZICONI_1|UP_RIZZICONI_2,Rizziconi Energia,gas,0.0,1051616.0,0.0,0.0,417071.0,396.6000897666068
IT,roselectra,UP_ROSELECTRA_1,Centrale Termoelettrica Roselectra,gas,0.0,1819705.0,2916.335521857564,474.1572288234177,676250.8427711766,371.6266333120899
IT,rossano,UP_ROSSANO_T_1|UP_ROSSANO_T_3,CENTRALE TERMOELETTRICA DI ROSSANO,gas,0.0,3485.0,0.0,0.0,2932.0,841.3199426111909
IT,sermide,UP_SERMIDE_3|UP_SERMIDE_4,CENTRALE TERMOELETTRICA SERMIDE,gas,0.0,1418442.0,0.0,0.0,546275.0,385.12325495155955
IT,sulcis,UP_SULCIS_CEN_2|UP_SULCIS_CE_3,CENTRALE TERMOELETTRICA DI SULCIS,coal,0.0,1172602.0,0.0,0.0,1239365.0,1056.9357718987346
IT,torviscosa,UP_TORVISCOSA_1,TORVISCOSA,gas,1.0,3387871.0,189383.45451692556,30290.46262534966,1238547.5373746504,365.5828505201793
IT,trapani,UP_TRAPANI_C_1|UP_TRAPANI_C_2,Centrale Turbogas di Trapani,gas,0.0,23115.0,0.0,0.0,16358.0,707.6789963227342
IT,turbigo,UP_TURBIGO_3|UP_TURBIGO_4,TURBIGO,gas,0.0,2377742.0,0.0,0.0,954808.0,401.5608085317919
IT,voghera,UP_VOGHERA_1,VOGHERA ENERGIA S.p.A.,gas,0.0,2408040.0,0.0,0.0,879915.0,365.4071360940848
LT,Manual Match,KTE,Kauno termofikacinė elektrinė,gas,0.0,1165.0,5326.53016802084,756.7053023543151,378.2946976456849,324.71647866582396
LT,Manual Match,LE TG-7|LE TG-8|LE TG-9,Lietuvos elektrinė,gas,0.0,321085.0,70932.02843658521,11330.5731662257,117233.4268337743,365.1164857709775
NL,Manual Match,Amer 9,RWE Amercentrale,coal,0.0,2657745.679999965,1005629.6141651652,77003.7417777459,465167.2582222541,175.02323932749664
NL,Manual Match,Claus C,Energie Productie Clauscentrale,gas,0.0,1626389.3199999968,0.0,0.0,618659.0,380.38801189373356
NL,Manual Match,Diemen 33|Diemen 34,Vattenfall Centrale Diemen,gas,0.0,2818172.75,1197673.9235714553,176315.9521381693,948293.0478618307,336.49216424430716
NL,Manual Match,EDH,Uniper Centrale De Constant Rebecqueplein,gas,0.0,251970.83999999834,320989.72297602514,45816.355514122486,82205.6444858775,326.2506268022048
NL,Manual Match,Eems 7|Eems 6|Eems 5|Eems 4|Eems 3|Eems 20,ENGIE Eemscentrale,gas,0.0,2929697.8900000197,0.0,0.0,1195415.0,408.0335395947573
NL,Manual Match,Eemshaven 10|Eemshaven 20|Eemshaven 30,RWE Eemshaven Magnum B.V.,gas,0.0,2982162.130000001,0.0,0.0,1100403.0,368.9950284493753
NL,Manual Match,Eemshaven A|Eemshaven B,RWE Eemshaven Centrale,coal,0.0,4476185.179999981,0.0,0.0,2781599.0,621.4217884524634
NL,Manual Match,FLEVO 4|FLEVO 5,ENGIE Maximacentrale,gas,0.0,2591163.7600000007,0.0,0.0,970214.0,374.43175725798193
NL,Manual Match,Maasstroom Energie,EP NL Rijnmond 2 C.V.,gas,0.0,1058964.8649999993,0.0,0.0,486917.0,459.80467916657494
NL,Manual Match,Maasvlakte 3,Uniper Centrale Maasvlakte,coal,1.0,3351681.5,42768.90399616733,14194.747481005372,2542636.2525189947,758.6151167761599
NL,Manual Match,NLROTTETH__1,Power Plant Rotterdam B.V.,coal,0.0,1448265.5699999973,0.0,0.0,1221924.0,843.7154243748281
NL,Manual Match,RoCa 3,Uniper Centrale RoCa,gas,0.0,150788.83999999962,244779.3682643423,57917.122739643004,81549.877260357,540.821703120451
NL,Manual Match,Sloecentrale 10|Sloecentrale 20,Sloe Centrale B.V.,gas,0.0,3143889.1000000006,0.0,0.0,1191934.0,379.1272408431963
NL,Manual Match,Velsen 24|Velsen 25,Vattenfall Power Velsen,gas,0.0,1942621.25,0.0,0.0,3635745.0,1871.5665753167273
NL,enecogen,ENECOGEN-U10,Enecogen,gas,0.0,2786647.03,0.0,0.0,1042869.0,374.23792420527695
NL,hemweg,Hemweg 9,Vattenfall Centrale Hemweg,gas,0.0,1806919.0,0.0,0.0,636535.0,352.27644404646804
NL,merwedekanaal,Merwedekanaal 12,Eneco Centrale Merwedekanaal,gas,0.0,164910.89999999985,187248.0220604249,25694.249718972562,51723.75028102744,313.64664361802335
NL,moerdijk,Moerdijk 1|Moerdijk 2,WKC Moerdijk,gas,0.0,671184.550000004,0.0,0.0,250433.0,373.12092478886547
NL,rijnmond,Rijnmond REC-A|Rijnmond REC-B|Rijnmond REC-X,EP NL Rijnmond 1 B.V.,gas,0.0,1276977.0100000012,0.0,0.0,512489.0,401.32985636131343
NL,weide,Lage Weide 6,Eneco Centrale Lage Weide,gas,0.0,687634.069999999,869983.8594790961,115871.53364882758,209336.46635117242,304.4300384231583
PL,Manual Match,BGP Wloclawek,Blok gazowo-parowy CCGT,gas,0.0,2355134.2100000028,777866.2201027357,114808.37668691242,794522.6233130876,337.3576843050005
PL,Manual Match,EC Stalowa Wola B12,Elektrociepłownia Stalowa Wola SA,gas,0.0,1442728.469999998,389824.8820704483,61814.818844559646,522913.18115544034,362.4473988202652
PL,Manual Match,Jaworzno 2 JWCD B7,TAURON Wytwarzanie S.A. o. Nowe Jaworzno w Jaworzn,coal,0.0,2972822.86000001,0.0,0.0,2473511.0,832.0411664218673
PL,Manual Match,Jaworzno 3 B3|Jaworzno 3 B1|Jaworzno 3 B2|Jaworzno 3 B4|Jaworzno 3 B5|Jaworzno 3 B6,TAURON Wytwarzanie SA O. Elektrownia Jaworzno III,coal,0.40589624397764357,2133183.499999998,79316.28762908967,35990.88926039147,2212485.1107396083,1037.1752410140105
PL,Manual Match,Katowice B1,Zakład Wytwarzania Katowice,coal,0.0,488446.4999999986,817369.3103533519,217783.85694698145,297472.14305301855,609.0168381860028
PL,Manual Match,Kozienice 1 B2|Kozienice 1 B6|Kozienice 1 B1|Kozienice 1 B3|Kozienice 1 B4|Kozienice 1 B5|Kozienice 1 B7|Kozienice 1 B8|Kozienice 2 B10|Kozienice 2 B09|Kozienice 2 B11,ELEKTROWNIA KOZIENICE|Elektrownia Kozienice - blok energetyczny 11|Elektrownia Kozienice - kotłownia rozruchowa,coal,0.0,14112289.999999985,120557.93620108707,47647.617989932485,12748668.382010067,903.3734696502183
PL,Manual Match,Kraków Leg B1|Kraków Leg B2|Kraków Leg B3|Kraków Leg B4,PGE Energia Ciepła S.A. Oddział nr 1 w Krakowie,coal,0.0,1103198.02,2048062.9005772437,696560.6181609352,857612.3818390648,777.3875281602343
PL,Manual Match,Lagisza B10,TAURON Wytwarzanie SA O. Elek. Łagisza w Będzinie,coal,0.0,1326354.0,474181.69468616287,154369.20012834473,986954.7998716553,744.1111497169348
PL,Manual Match,Ostroleka B B03|Ostroleka B B01|Ostroleka B B02,Energa ELEKTROWNIE OSTROŁĘKA SA,coal,0.0,1643885.2700000005,342030.7222370305,133672.87609474338,1468492.1239052566,893.3057255907257
PL,Manual Match,Rybnik B3|Rybnik B4|Rybnik B5|Rybnik B6|Rybnik B7|Rybnik B8,PGE GiEK S.A. Oddział w Rybniku,coal,0.0,2733384.620000003,59363.09413500149,25463.354280471158,2679919.6457195287,980.440010568116
PL,belchatow,Belchatów B02|Belchatów B03|Belchatów B04|Belchatów B05|Belchatów B06|Belchatów B07|Belchatów B08|Belchatów B09|Belchatów B10|Belchatów B11|Belchatów B12|Belchatów B14,PGE GiEK S.A. Oddział Elektrownia Bełchatów,lignite,0.18632939606960106,22156469.689999998,729538.0102205299,372746.8684574695,25875490.13154253,1167.8525727959748
PL,chorzow,Chorzów B1|Chorzów B2,CEZ Chorzów S.A.,coal,0.015584141111920916,717138.5299999989,747853.9204916499,230088.20126144012,504315.7987385599,703.2334446436182
PL,karolin,Karolin B2|Karolin B3,Elektrociepłownia II Karolin,coal,0.10082062431350455,576683.4000000004,2012637.1156782117,606447.3337348119,397179.66626518813,688.7308812169518
PL,laziska,Laziska 3 B09|Laziska 3 B10|Laziska 3 B11|Laziska 3 B12,TAURON Wytwarzanie SA O. Elektrownia Łaziska,coal,0.232998428343869,1842024.8900000025,132785.33429049206,56657.12681264922,1796477.8731873508,975.273397737502
PL,siekierki,Siekierki B07|Siekierki B08|Siekierki B09|Siekierki B10,ELEKTROCIEPŁOWNIA SIEKIERKI,coal,0.0,1966319.0,5584927.136036005,1633725.893203226,1314733.106796774,668.6265589646309
PL,skawina,Skawina Tg3|Skawina Tg5|Skawina Tg6,CEZ SKAWINA S.A.,coal,0.008133418649826538,682593.379999999,724765.1662906818,292701.9282380784,630104.0717619215,923.103109734118
PL,turow,Turów B01|Turów B02|Turów B03|Turów B04|Turów B05|Turów B06|Turów B11,PGE GiEK S.A. Oddział Elektrownia Turów,lignite,0.3368331238782946,8625644.959999999,287393.41575267434,126969.25969452529,8710343.740305474,1009.8194141653465
PL,wrotkow,EC Wrotków B1,Oddział Elektrociepłownia Lublin-Wrotków,gas,0.014791281255216343,842494.2600000096,794976.5527244364,125063.07603891286,302944.92396108713,359.58099460651954
PL,zeran,EC Zeran BGP,ELEKTROCIEPŁOWNIA ŻERAŃ,gas,0.0,1504418.1900000009,4486264.008528937,1078276.4275740315,826486.5724259685,549.3728924043174
PT,Manual Match,Pego C.C. - G3|Pego C.C. - G4,Central de Ciclo Combinado do Pego,gas,0.0,2834243.000000041,0.0,0.0,1006463.0,355.1082246652759
PT,Manual Match,T.Outeiro C.C. - G1|T.Outeiro C.C. - G2|T.Outeiro C.C. - G3,Central de Ciclo Combinado da Tapada do Outeiro,gas,0.0,3579846.899999989,0.0,0.0,1334849.0,372.878795459103
PT,lares,Lares - G1|Lares - G2,Central Termoeléctrica de Lares,gas,0.0,933576.5999999852,0.0,0.0,365255.0,391.2426682502601
PT,ribatejo,Ribatejo - G1|Ribatejo - G2|Ribatejo - G3,Central Termoelétrica do Ribatejo,gas,0.0,574311.0999999999,0.0,0.0,230826.0,401.9180545178389
RO,Manual Match,BucurestiSud_BUCS3_CA|BucurestiSud_BUCS4_CA,SC Electr.centrt.Bucuresti-CET Bucuresti Sud,gas,0.0,680784.3000000091,2018055.977232511,401452.69332241267,309551.30667758733,454.6980690911691
RO,Manual Match,BucurestiVest_BUCV3+4_CA,CTE Bucuresti Vest,gas,0.0,578399.8200000002,1028936.1963935641,146565.85906809135,188319.14093190865,325.5864445668545
RO,Manual Match,CTE_Rovinari_ROVI3_CA|CTE_Rovinari_ROVI4_CA|CTE_Rovinari_ROVI6_CA,SC C.E. OLTENIA SA - SUC. ELECTROCENTRALE ROVINARI,lignite,0.0,3285791.400000005,0.0,0.0,2810034.0,855.2076677783001
RO,Manual Match,CetCraiova2_CRAI1_CA|CetCraiova2_CRAI2_CA,SOCIETATEA ELECTROCENTRALE CRAIOVA SA,lignite,0.0,644202.5000000023,560490.7649652698,312088.5428825658,819886.4571174341,1272.7154227396372
RO,Manual Match,CteTurceni_TURC4_CA|CteTurceni_TURC5_CA|CteTurceni_TURC7_CA,S Complexul Energetic Oltenia SA-SE Turceni,lignite,0.0,1824137.9999999988,0.0,0.0,1642220.0,900.2717996116528
RO,Manual Match,Isalnita_ISAL7_CA,S Complexul Energetic Oltenia SA - SE Isalnita,lignite,0.0,714782.9999999925,0.0,0.0,865337.0,1210.6289601179785
RO,iernut,Iernut_IERN5_CA|Iernut_IERN4_CA,S.N.G.N. Romgaz S.A. - SPEE Iernut - CTE Iernut,gas,0.0,890055.7200000031,0.0,0.0,543772.0,610.9415262226482
RO,paroseni,CET_Paroseni_CA,ELECTROCENTRALE PAROSENI,coal,0.0,134612.35000000024,0.0,0.0,201325.0,1495.5908577481905
SE,Manual Match,Halmstadverket G12,Halmstadsverket,oil,0.0,1102.0300000000002,0.0,0.0,1618.0,1468.199595292324
SE,Manual Match,Karlshamn G1|Karlshamn G2|Karlshamn G3,Karlshamnsverket|Karlshamnsverket,oil,0.0,36977.599999997954,0.0,0.0,12251.0,331.3086841763846
SE,Manual Match,Rya KVV,Rya Kraftvärmeverk,gas,0.0,236370.77000000008,239693.8575609378,30966.875572274737,69800.12442772527,295.2993063724641
SI,sostanj,TE Šoštanj 5|TE Šoštanj 6,Termoelektrarna Šoštanj d.o.o.,lignite,0.04355132186185565,2719291.8149999897,325224.36005153495,136536.08668554822,2609408.913314452,959.5913534989483
SK,Manual Match,Malženice TG1,"SPP Kompresorová stanica, Trakovice",gas,0.0,652611.640000044,0.0,0.0,338664.0,518.9364995083097
SK,Manual Match,PPC Bratislava TG1,PPC Energy,gas,0.0,149.71,342247.63975518517,85342.67063369864,85.329366301361,569.9643731304589
SK,novaky,Nováky TG1|Nováky TG2|Nováky TG3,"SE, a.s., Elektrárne Nováky",lignite,0.0,444206.4599999978,241790.72690309986,186256.71212034425,782130.2878796557,1760.735960210168
SK,vojany,Vojany TG5|Vojany TG6,"SE, a.s., Elektrárne Vojany",coal,0.0,146675.18000000017,16654.445004988236,5500.322710552952,110722.67728944705,754.8835275978316
